COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
-2.8,80,3200,16,1,Gal,d18:1,16:1
-2.6,60,3200,16,1,Gal,d18:1,16:1
-2.4,40,3200,16,1,Gal,d18:1,16:1
-2.2,240,3200,16,1,Gal,d18:1,16:1
-2,1820,3200,16,1,Gal,d18:1,16:1
-1.8,4360,3200,16,1,Gal,d18:1,16:1
-1.6,9680,3200,16,1,Gal,d18:1,16:1
-1.4,14100,3200,16,1,Gal,d18:1,16:1
-1.2,14820,3200,16,1,Gal,d18:1,16:1
-1,16400,3200,16,1,Gal,d18:1,16:1
-0.8,13780,3200,16,1,Gal,d18:1,16:1
-0.6,8740,3200,16,1,Gal,d18:1,16:1
-0.4,7460,3200,16,1,Gal,d18:1,16:1
-0.2,3660,3200,16,1,Gal,d18:1,16:1
0,2580,3200,16,1,Gal,d18:1,16:1
0.2,1520,3200,16,1,Gal,d18:1,16:1
0.4,800,3200,16,1,Gal,d18:1,16:1
0.6,680,3200,16,1,Gal,d18:1,16:1
0.8,140,3200,16,1,Gal,d18:1,16:1
1,100,3200,16,1,Gal,d18:1,16:1
1.2,60,3200,16,1,Gal,d18:1,16:1
1.4,0,3200,16,1,Gal,d18:1,16:1
1.6,0,3200,16,1,Gal,d18:1,16:1
1.8,0,3200,16,1,Gal,d18:1,16:1
2,40,3200,16,1,Gal,d18:1,16:1
2.2,60,3200,16,1,Gal,d18:1,16:1
2.4,40,3200,16,1,Gal,d18:1,16:1
2.6,20,3200,16,1,Gal,d18:1,16:1
2.8,60,3200,16,1,Gal,d18:1,16:1
3,20,3200,16,1,Gal,d18:1,16:1
3.2,0,3200,16,1,Gal,d18:1,16:1
3.4,0,3200,16,1,Gal,d18:1,16:1
3.6,0,3200,16,1,Gal,d18:1,16:1
3.8,0,3200,16,1,Gal,d18:1,16:1
4,0,3200,16,1,Gal,d18:1,16:1
4.2,0,3200,16,1,Gal,d18:1,16:1
4.4,0,3200,16,1,Gal,d18:1,16:1
4.6,0,3200,16,1,Gal,d18:1,16:1
4.8,0,3200,16,1,Gal,d18:1,16:1
5,0,3200,16,1,Gal,d18:1,16:1
5.2,0,3200,16,1,Gal,d18:1,16:1
5.4,0,3200,16,1,Gal,d18:1,16:1
5.6,0,3200,16,1,Gal,d18:1,16:1
5.8,0,3200,16,1,Gal,d18:1,16:1
6,0,3200,16,1,Gal,d18:1,16:1
6.2,0,3200,16,1,Gal,d18:1,16:1
6.4,0,3200,16,1,Gal,d18:1,16:1
6.6,0,3200,16,1,Gal,d18:1,16:1
6.8,0,3200,16,1,Gal,d18:1,16:1
7,0,3200,16,1,Gal,d18:1,16:1
7.2,0,3200,16,1,Gal,d18:1,16:1
7.4,0,3200,16,1,Gal,d18:1,16:1
7.6,0,3200,16,1,Gal,d18:1,16:1
7.8,0,3200,16,1,Gal,d18:1,16:1
8,0,3200,16,1,Gal,d18:1,16:1
8.2,0,3200,16,1,Gal,d18:1,16:1
8.4,0,3200,16,1,Gal,d18:1,16:1
8.6,0,3200,16,1,Gal,d18:1,16:1
8.8,0,3200,16,1,Gal,d18:1,16:1
9,0,3200,16,1,Gal,d18:1,16:1
9.2,0,3200,16,1,Gal,d18:1,16:1
9.4,0,3200,16,1,Gal,d18:1,16:1
9.6,0,3200,16,1,Gal,d18:1,16:1
9.8,0,3200,16,1,Gal,d18:1,16:1
10,0,3200,16,1,Gal,d18:1,16:1
-10,0,3300,16,1,Gal,d18:1,16:1
-9.8,0,3300,16,1,Gal,d18:1,16:1
-9.6,0,3300,16,1,Gal,d18:1,16:1
-9.4,0,3300,16,1,Gal,d18:1,16:1
-9.2,0,3300,16,1,Gal,d18:1,16:1
-9,0,3300,16,1,Gal,d18:1,16:1
-8.8,0,3300,16,1,Gal,d18:1,16:1
-8.6,0,3300,16,1,Gal,d18:1,16:1
-8.4,0,3300,16,1,Gal,d18:1,16:1
-8.2,0,3300,16,1,Gal,d18:1,16:1
-8,0,3300,16,1,Gal,d18:1,16:1
-7.8,0,3300,16,1,Gal,d18:1,16:1
-7.6,0,3300,16,1,Gal,d18:1,16:1
-7.4,0,3300,16,1,Gal,d18:1,16:1
-7.2,0,3300,16,1,Gal,d18:1,16:1
-7,0,3300,16,1,Gal,d18:1,16:1
-6.8,0,3300,16,1,Gal,d18:1,16:1
-6.6,0,3300,16,1,Gal,d18:1,16:1
-6.4,0,3300,16,1,Gal,d18:1,16:1
-6.2,0,3300,16,1,Gal,d18:1,16:1
-6,0,3300,16,1,Gal,d18:1,16:1
-5.8,0,3300,16,1,Gal,d18:1,16:1
-5.6,0,3300,16,1,Gal,d18:1,16:1
-5.4,0,3300,16,1,Gal,d18:1,16:1
-5.2,0,3300,16,1,Gal,d18:1,16:1
-5,0,3300,16,1,Gal,d18:1,16:1
-4.8,0,3300,16,1,Gal,d18:1,16:1
-4.6,0,3300,16,1,Gal,d18:1,16:1
-4.4,0,3300,16,1,Gal,d18:1,16:1
-4.2,0,3300,16,1,Gal,d18:1,16:1
-4,0,3300,16,1,Gal,d18:1,16:1
-3.8,0,3300,16,1,Gal,d18:1,16:1
-3.6,0,3300,16,1,Gal,d18:1,16:1
-3.4,20,3300,16,1,Gal,d18:1,16:1
-3.2,40,3300,16,1,Gal,d18:1,16:1
-3,0,3300,16,1,Gal,d18:1,16:1
-2.8,0,3300,16,1,Gal,d18:1,16:1
-2.6,0,3300,16,1,Gal,d18:1,16:1
-2.4,40,3300,16,1,Gal,d18:1,16:1
-2.2,20,3300,16,1,Gal,d18:1,16:1
-2,60,3300,16,1,Gal,d18:1,16:1
-1.8,1040,3300,16,1,Gal,d18:1,16:1
-1.6,3220,3300,16,1,Gal,d18:1,16:1
-1.4,9340,3300,16,1,Gal,d18:1,16:1
-1.2,14900,3300,16,1,Gal,d18:1,16:1
-1,14780,3300,16,1,Gal,d18:1,16:1
-0.8,13520,3300,16,1,Gal,d18:1,16:1
-0.6,15220,3300,16,1,Gal,d18:1,16:1
-0.4,9320,3300,16,1,Gal,d18:1,16:1
-0.2,6260,3300,16,1,Gal,d18:1,16:1
0,3580,3300,16,1,Gal,d18:1,16:1
0.2,2820,3300,16,1,Gal,d18:1,16:1
0.4,2020,3300,16,1,Gal,d18:1,16:1
0.6,840,3300,16,1,Gal,d18:1,16:1
0.8,640,3300,16,1,Gal,d18:1,16:1
1,340,3300,16,1,Gal,d18:1,16:1
1.2,60,3300,16,1,Gal,d18:1,16:1
1.4,0,3300,16,1,Gal,d18:1,16:1
1.6,0,3300,16,1,Gal,d18:1,16:1
1.8,60,3300,16,1,Gal,d18:1,16:1
2,0,3300,16,1,Gal,d18:1,16:1
2.2,0,3300,16,1,Gal,d18:1,16:1
2.4,0,3300,16,1,Gal,d18:1,16:1
2.6,40,3300,16,1,Gal,d18:1,16:1
2.8,20,3300,16,1,Gal,d18:1,16:1
3,20,3300,16,1,Gal,d18:1,16:1
3.2,80,3300,16,1,Gal,d18:1,16:1
3.4,20,3300,16,1,Gal,d18:1,16:1
3.6,40,3300,16,1,Gal,d18:1,16:1
3.8,0,3300,16,1,Gal,d18:1,16:1
4,0,3300,16,1,Gal,d18:1,16:1
4.2,0,3300,16,1,Gal,d18:1,16:1
4.4,0,3300,16,1,Gal,d18:1,16:1
4.6,0,3300,16,1,Gal,d18:1,16:1
4.8,0,3300,16,1,Gal,d18:1,16:1
5,20,3300,16,1,Gal,d18:1,16:1
5.2,0,3300,16,1,Gal,d18:1,16:1
5.4,0,3300,16,1,Gal,d18:1,16:1
5.6,0,3300,16,1,Gal,d18:1,16:1
5.8,0,3300,16,1,Gal,d18:1,16:1
6,0,3300,16,1,Gal,d18:1,16:1
6.2,0,3300,16,1,Gal,d18:1,16:1
6.4,0,3300,16,1,Gal,d18:1,16:1
6.6,0,3300,16,1,Gal,d18:1,16:1
6.8,0,3300,16,1,Gal,d18:1,16:1
7,0,3300,16,1,Gal,d18:1,16:1
7.2,0,3300,16,1,Gal,d18:1,16:1
7.4,0,3300,16,1,Gal,d18:1,16:1
7.6,0,3300,16,1,Gal,d18:1,16:1
7.8,0,3300,16,1,Gal,d18:1,16:1
8,0,3300,16,1,Gal,d18:1,16:1
8.2,0,3300,16,1,Gal,d18:1,16:1
8.4,0,3300,16,1,Gal,d18:1,16:1
8.6,0,3300,16,1,Gal,d18:1,16:1
8.8,0,3300,16,1,Gal,d18:1,16:1
9,0,3300,16,1,Gal,d18:1,16:1
9.2,0,3300,16,1,Gal,d18:1,16:1
9.4,0,3300,16,1,Gal,d18:1,16:1
9.6,0,3300,16,1,Gal,d18:1,16:1
9.8,0,3300,16,1,Gal,d18:1,16:1
10,0,3300,16,1,Gal,d18:1,16:1
-10,0,3400,16,1,Gal,d18:1,16:1
-9.8,0,3400,16,1,Gal,d18:1,16:1
-9.6,0,3400,16,1,Gal,d18:1,16:1
-9.4,0,3400,16,1,Gal,d18:1,16:1
-9.2,0,3400,16,1,Gal,d18:1,16:1
-9,0,3400,16,1,Gal,d18:1,16:1
-8.8,0,3400,16,1,Gal,d18:1,16:1
-8.6,0,3400,16,1,Gal,d18:1,16:1
-8.4,0,3400,16,1,Gal,d18:1,16:1
-8.2,0,3400,16,1,Gal,d18:1,16:1
-8,0,3400,16,1,Gal,d18:1,16:1
-7.8,0,3400,16,1,Gal,d18:1,16:1
-7.6,0,3400,16,1,Gal,d18:1,16:1
-7.4,0,3400,16,1,Gal,d18:1,16:1
-7.2,0,3400,16,1,Gal,d18:1,16:1
-7,0,3400,16,1,Gal,d18:1,16:1
-6.8,0,3400,16,1,Gal,d18:1,16:1
-6.6,0,3400,16,1,Gal,d18:1,16:1
-6.4,0,3400,16,1,Gal,d18:1,16:1
-6.2,0,3400,16,1,Gal,d18:1,16:1
-6,0,3400,16,1,Gal,d18:1,16:1
-5.8,0,3400,16,1,Gal,d18:1,16:1
-5.6,0,3400,16,1,Gal,d18:1,16:1
-5.4,0,3400,16,1,Gal,d18:1,16:1
-5.2,0,3400,16,1,Gal,d18:1,16:1
-5,0,3400,16,1,Gal,d18:1,16:1
-4.8,0,3400,16,1,Gal,d18:1,16:1
-4.6,0,3400,16,1,Gal,d18:1,16:1
-4.4,0,3400,16,1,Gal,d18:1,16:1
-4.2,0,3400,16,1,Gal,d18:1,16:1
-4,0,3400,16,1,Gal,d18:1,16:1
-3.8,20,3400,16,1,Gal,d18:1,16:1
-3.6,0,3400,16,1,Gal,d18:1,16:1
-3.4,0,3400,16,1,Gal,d18:1,16:1
-3.2,40,3400,16,1,Gal,d18:1,16:1
-3,60,3400,16,1,Gal,d18:1,16:1
-2.8,20,3400,16,1,Gal,d18:1,16:1
-2.6,0,3400,16,1,Gal,d18:1,16:1
-2.4,200,3400,16,1,Gal,d18:1,16:1
-2.2,720,3400,16,1,Gal,d18:1,16:1
-2,3260,3400,16,1,Gal,d18:1,16:1
-1.8,4660,3400,16,1,Gal,d18:1,16:1
-1.6,7860,3400,16,1,Gal,d18:1,16:1
-1.4,12360,3400,16,1,Gal,d18:1,16:1
-1.2,15960,3400,16,1,Gal,d18:1,16:1
-1,14240,3400,16,1,Gal,d18:1,16:1
-0.8,13920,3400,16,1,Gal,d18:1,16:1
-0.6,12140,3400,16,1,Gal,d18:1,16:1
-0.4,8960,3400,16,1,Gal,d18:1,16:1
-0.2,4360,3400,16,1,Gal,d18:1,16:1
0,2880,3400,16,1,Gal,d18:1,16:1
0.2,1620,3400,16,1,Gal,d18:1,16:1
0.4,980,3400,16,1,Gal,d18:1,16:1
0.6,1260,3400,16,1,Gal,d18:1,16:1
0.8,640,3400,16,1,Gal,d18:1,16:1
1,440,3400,16,1,Gal,d18:1,16:1
1.2,160,3400,16,1,Gal,d18:1,16:1
1.4,60,3400,16,1,Gal,d18:1,16:1
1.6,0,3400,16,1,Gal,d18:1,16:1
1.8,0,3400,16,1,Gal,d18:1,16:1
2,0,3400,16,1,Gal,d18:1,16:1
2.2,20,3400,16,1,Gal,d18:1,16:1
2.4,0,3400,16,1,Gal,d18:1,16:1
2.6,0,3400,16,1,Gal,d18:1,16:1
2.8,0,3400,16,1,Gal,d18:1,16:1
3,0,3400,16,1,Gal,d18:1,16:1
3.2,60,3400,16,1,Gal,d18:1,16:1
3.4,0,3400,16,1,Gal,d18:1,16:1
3.6,160,3400,16,1,Gal,d18:1,16:1
3.8,20,3400,16,1,Gal,d18:1,16:1
4,20,3400,16,1,Gal,d18:1,16:1
4.2,0,3400,16,1,Gal,d18:1,16:1
4.4,0,3400,16,1,Gal,d18:1,16:1
4.6,0,3400,16,1,Gal,d18:1,16:1
4.8,0,3400,16,1,Gal,d18:1,16:1
5,0,3400,16,1,Gal,d18:1,16:1
5.2,0,3400,16,1,Gal,d18:1,16:1
5.4,0,3400,16,1,Gal,d18:1,16:1
5.6,0,3400,16,1,Gal,d18:1,16:1
5.8,0,3400,16,1,Gal,d18:1,16:1
6,0,3400,16,1,Gal,d18:1,16:1
6.2,0,3400,16,1,Gal,d18:1,16:1
6.4,0,3400,16,1,Gal,d18:1,16:1
6.6,0,3400,16,1,Gal,d18:1,16:1
6.8,0,3400,16,1,Gal,d18:1,16:1
7,0,3400,16,1,Gal,d18:1,16:1
7.2,0,3400,16,1,Gal,d18:1,16:1
7.4,0,3400,16,1,Gal,d18:1,16:1
7.6,0,3400,16,1,Gal,d18:1,16:1
7.8,0,3400,16,1,Gal,d18:1,16:1
8,0,3400,16,1,Gal,d18:1,16:1
8.2,0,3400,16,1,Gal,d18:1,16:1
8.4,0,3400,16,1,Gal,d18:1,16:1
8.6,0,3400,16,1,Gal,d18:1,16:1
8.8,0,3400,16,1,Gal,d18:1,16:1
9,0,3400,16,1,Gal,d18:1,16:1
9.2,0,3400,16,1,Gal,d18:1,16:1
9.4,0,3400,16,1,Gal,d18:1,16:1
9.6,0,3400,16,1,Gal,d18:1,16:1
9.8,0,3400,16,1,Gal,d18:1,16:1
10,0,3400,16,1,Gal,d18:1,16:1
-10,0,3500,16,1,Gal,d18:1,16:1
-9.8,0,3500,16,1,Gal,d18:1,16:1
-9.6,0,3500,16,1,Gal,d18:1,16:1
-9.4,0,3500,16,1,Gal,d18:1,16:1
-9.2,0,3500,16,1,Gal,d18:1,16:1
-9,0,3500,16,1,Gal,d18:1,16:1
-8.8,0,3500,16,1,Gal,d18:1,16:1
-8.6,0,3500,16,1,Gal,d18:1,16:1
-8.4,0,3500,16,1,Gal,d18:1,16:1
-8.2,0,3500,16,1,Gal,d18:1,16:1
-8,0,3500,16,1,Gal,d18:1,16:1
-7.8,0,3500,16,1,Gal,d18:1,16:1
-7.6,0,3500,16,1,Gal,d18:1,16:1
-7.4,0,3500,16,1,Gal,d18:1,16:1
-7.2,0,3500,16,1,Gal,d18:1,16:1
-7,0,3500,16,1,Gal,d18:1,16:1
-6.8,0,3500,16,1,Gal,d18:1,16:1
-6.6,0,3500,16,1,Gal,d18:1,16:1
-6.4,0,3500,16,1,Gal,d18:1,16:1
-6.2,0,3500,16,1,Gal,d18:1,16:1
-6,0,3500,16,1,Gal,d18:1,16:1
-5.8,0,3500,16,1,Gal,d18:1,16:1
-5.6,0,3500,16,1,Gal,d18:1,16:1
-5.4,0,3500,16,1,Gal,d18:1,16:1
-5.2,0,3500,16,1,Gal,d18:1,16:1
-5,0,3500,16,1,Gal,d18:1,16:1
-4.8,0,3500,16,1,Gal,d18:1,16:1
-4.6,0,3500,16,1,Gal,d18:1,16:1
-4.4,0,3500,16,1,Gal,d18:1,16:1
-4.2,0,3500,16,1,Gal,d18:1,16:1
-4,20,3500,16,1,Gal,d18:1,16:1
-3.8,40,3500,16,1,Gal,d18:1,16:1
-3.6,40,3500,16,1,Gal,d18:1,16:1
-3.4,60,3500,16,1,Gal,d18:1,16:1
-3.2,0,3500,16,1,Gal,d18:1,16:1
-3,0,3500,16,1,Gal,d18:1,16:1
-2.8,20,3500,16,1,Gal,d18:1,16:1
-2.6,20,3500,16,1,Gal,d18:1,16:1
-2.4,0,3500,16,1,Gal,d18:1,16:1
-2.2,0,3500,16,1,Gal,d18:1,16:1
-2,280,3500,16,1,Gal,d18:1,16:1
-1.8,1400,3500,16,1,Gal,d18:1,16:1
-1.6,5300,3500,16,1,Gal,d18:1,16:1
-1.4,11160,3500,16,1,Gal,d18:1,16:1
-1.2,14660,3500,16,1,Gal,d18:1,16:1
-1,15600,3500,16,1,Gal,d18:1,16:1
-0.8,13220,3500,16,1,Gal,d18:1,16:1
-0.6,9460,3500,16,1,Gal,d18:1,16:1
-0.4,5280,3500,16,1,Gal,d18:1,16:1
-0.2,3800,3500,16,1,Gal,d18:1,16:1
0,2420,3500,16,1,Gal,d18:1,16:1
0.2,1560,3500,16,1,Gal,d18:1,16:1
0.4,2220,3500,16,1,Gal,d18:1,16:1
0.6,680,3500,16,1,Gal,d18:1,16:1
0.8,740,3500,16,1,Gal,d18:1,16:1
1,120,3500,16,1,Gal,d18:1,16:1
1.2,60,3500,16,1,Gal,d18:1,16:1
1.4,0,3500,16,1,Gal,d18:1,16:1
1.6,0,3500,16,1,Gal,d18:1,16:1
1.8,0,3500,16,1,Gal,d18:1,16:1
2,0,3500,16,1,Gal,d18:1,16:1
2.2,0,3500,16,1,Gal,d18:1,16:1
2.4,40,3500,16,1,Gal,d18:1,16:1
2.6,0,3500,16,1,Gal,d18:1,16:1
2.8,0,3500,16,1,Gal,d18:1,16:1
3,0,3500,16,1,Gal,d18:1,16:1
3.2,60,3500,16,1,Gal,d18:1,16:1
3.4,80,3500,16,1,Gal,d18:1,16:1
3.6,60,3500,16,1,Gal,d18:1,16:1
3.8,20,3500,16,1,Gal,d18:1,16:1
4,0,3500,16,1,Gal,d18:1,16:1
4.2,0,3500,16,1,Gal,d18:1,16:1
4.4,0,3500,16,1,Gal,d18:1,16:1
4.6,0,3500,16,1,Gal,d18:1,16:1
4.8,0,3500,16,1,Gal,d18:1,16:1
5,0,3500,16,1,Gal,d18:1,16:1
5.2,0,3500,16,1,Gal,d18:1,16:1
5.4,0,3500,16,1,Gal,d18:1,16:1
5.6,0,3500,16,1,Gal,d18:1,16:1
5.8,0,3500,16,1,Gal,d18:1,16:1
6,0,3500,16,1,Gal,d18:1,16:1
6.2,0,3500,16,1,Gal,d18:1,16:1
6.4,0,3500,16,1,Gal,d18:1,16:1
6.6,0,3500,16,1,Gal,d18:1,16:1
6.8,0,3500,16,1,Gal,d18:1,16:1
7,0,3500,16,1,Gal,d18:1,16:1
7.2,0,3500,16,1,Gal,d18:1,16:1
7.4,0,3500,16,1,Gal,d18:1,16:1
7.6,0,3500,16,1,Gal,d18:1,16:1
7.8,0,3500,16,1,Gal,d18:1,16:1
8,0,3500,16,1,Gal,d18:1,16:1
8.2,0,3500,16,1,Gal,d18:1,16:1
8.4,0,3500,16,1,Gal,d18:1,16:1
8.6,0,3500,16,1,Gal,d18:1,16:1
8.8,0,3500,16,1,Gal,d18:1,16:1
9,0,3500,16,1,Gal,d18:1,16:1
9.2,0,3500,16,1,Gal,d18:1,16:1
9.4,0,3500,16,1,Gal,d18:1,16:1
9.6,0,3500,16,1,Gal,d18:1,16:1
9.8,0,3500,16,1,Gal,d18:1,16:1
10,0,3500,16,1,Gal,d18:1,16:1
-10,0,3600,16,1,Gal,d18:1,16:1
-9.8,0,3600,16,1,Gal,d18:1,16:1
-9.6,0,3600,16,1,Gal,d18:1,16:1
-9.4,0,3600,16,1,Gal,d18:1,16:1
-9.2,0,3600,16,1,Gal,d18:1,16:1
-9,0,3600,16,1,Gal,d18:1,16:1
-8.8,0,3600,16,1,Gal,d18:1,16:1
-8.6,0,3600,16,1,Gal,d18:1,16:1
-8.4,0,3600,16,1,Gal,d18:1,16:1
-8.2,0,3600,16,1,Gal,d18:1,16:1
-8,0,3600,16,1,Gal,d18:1,16:1
-7.8,0,3600,16,1,Gal,d18:1,16:1
-7.6,0,3600,16,1,Gal,d18:1,16:1
-7.4,0,3600,16,1,Gal,d18:1,16:1
-7.2,0,3600,16,1,Gal,d18:1,16:1
-7,0,3600,16,1,Gal,d18:1,16:1
-6.8,0,3600,16,1,Gal,d18:1,16:1
-6.6,0,3600,16,1,Gal,d18:1,16:1
-6.4,0,3600,16,1,Gal,d18:1,16:1
-6.2,0,3600,16,1,Gal,d18:1,16:1
-6,0,3600,16,1,Gal,d18:1,16:1
-5.8,0,3600,16,1,Gal,d18:1,16:1
-5.6,0,3600,16,1,Gal,d18:1,16:1
-5.4,0,3600,16,1,Gal,d18:1,16:1
-5.2,0,3600,16,1,Gal,d18:1,16:1
-5,0,3600,16,1,Gal,d18:1,16:1
-4.8,0,3600,16,1,Gal,d18:1,16:1
-4.6,0,3600,16,1,Gal,d18:1,16:1
-4.4,0,3600,16,1,Gal,d18:1,16:1
-4.2,0,3600,16,1,Gal,d18:1,16:1
-4,20,3600,16,1,Gal,d18:1,16:1
-3.8,40,3600,16,1,Gal,d18:1,16:1
-3.6,0,3600,16,1,Gal,d18:1,16:1
-3.4,80,3600,16,1,Gal,d18:1,16:1
-3.2,20,3600,16,1,Gal,d18:1,16:1
-3,0,3600,16,1,Gal,d18:1,16:1
-2.8,20,3600,16,1,Gal,d18:1,16:1
-2.6,40,3600,16,1,Gal,d18:1,16:1
-2.4,200,3600,16,1,Gal,d18:1,16:1
-2.2,1900,3600,16,1,Gal,d18:1,16:1
-2,3320,3600,16,1,Gal,d18:1,16:1
-1.8,5920,3600,16,1,Gal,d18:1,16:1
-1.6,11920,3600,16,1,Gal,d18:1,16:1
-1.4,12580,3600,16,1,Gal,d18:1,16:1
-1.2,16820,3600,16,1,Gal,d18:1,16:1
-1,16500,3600,16,1,Gal,d18:1,16:1
-0.8,16380,3600,16,1,Gal,d18:1,16:1
-0.6,11560,3600,16,1,Gal,d18:1,16:1
-0.4,6420,3600,16,1,Gal,d18:1,16:1
-0.2,4340,3600,16,1,Gal,d18:1,16:1
0,2700,3600,16,1,Gal,d18:1,16:1
0.2,2020,3600,16,1,Gal,d18:1,16:1
0.4,1460,3600,16,1,Gal,d18:1,16:1
0.6,1580,3600,16,1,Gal,d18:1,16:1
0.8,720,3600,16,1,Gal,d18:1,16:1
1,520,3600,16,1,Gal,d18:1,16:1
1.2,280,3600,16,1,Gal,d18:1,16:1
1.4,80,3600,16,1,Gal,d18:1,16:1
1.6,0,3600,16,1,Gal,d18:1,16:1
1.8,0,3600,16,1,Gal,d18:1,16:1
2,0,3600,16,1,Gal,d18:1,16:1
2.2,0,3600,16,1,Gal,d18:1,16:1
2.4,0,3600,16,1,Gal,d18:1,16:1
2.6,0,3600,16,1,Gal,d18:1,16:1
2.8,0,3600,16,1,Gal,d18:1,16:1
3,40,3600,16,1,Gal,d18:1,16:1
3.2,0,3600,16,1,Gal,d18:1,16:1
3.4,0,3600,16,1,Gal,d18:1,16:1
3.6,0,3600,16,1,Gal,d18:1,16:1
3.8,20,3600,16,1,Gal,d18:1,16:1
4,0,3600,16,1,Gal,d18:1,16:1
4.2,0,3600,16,1,Gal,d18:1,16:1
4.4,0,3600,16,1,Gal,d18:1,16:1
4.6,0,3600,16,1,Gal,d18:1,16:1
4.8,0,3600,16,1,Gal,d18:1,16:1
5,0,3600,16,1,Gal,d18:1,16:1
5.2,0,3600,16,1,Gal,d18:1,16:1
5.4,0,3600,16,1,Gal,d18:1,16:1
5.6,0,3600,16,1,Gal,d18:1,16:1
5.8,0,3600,16,1,Gal,d18:1,16:1
6,0,3600,16,1,Gal,d18:1,16:1
6.2,0,3600,16,1,Gal,d18:1,16:1
6.4,0,3600,16,1,Gal,d18:1,16:1
6.6,0,3600,16,1,Gal,d18:1,16:1
6.8,0,3600,16,1,Gal,d18:1,16:1
7,0,3600,16,1,Gal,d18:1,16:1
7.2,0,3600,16,1,Gal,d18:1,16:1
7.4,0,3600,16,1,Gal,d18:1,16:1
7.6,0,3600,16,1,Gal,d18:1,16:1
7.8,0,3600,16,1,Gal,d18:1,16:1
8,0,3600,16,1,Gal,d18:1,16:1
8.2,0,3600,16,1,Gal,d18:1,16:1
8.4,0,3600,16,1,Gal,d18:1,16:1
8.6,0,3600,16,1,Gal,d18:1,16:1
8.8,0,3600,16,1,Gal,d18:1,16:1
9,0,3600,16,1,Gal,d18:1,16:1
9.2,0,3600,16,1,Gal,d18:1,16:1
9.4,0,3600,16,1,Gal,d18:1,16:1
9.6,0,3600,16,1,Gal,d18:1,16:1
9.8,0,3600,16,1,Gal,d18:1,16:1
10,0,3600,16,1,Gal,d18:1,16:1
-10,0,3700,16,1,Gal,d18:1,16:1
-9.8,0,3700,16,1,Gal,d18:1,16:1
-9.6,0,3700,16,1,Gal,d18:1,16:1
-9.4,0,3700,16,1,Gal,d18:1,16:1
-9.2,0,3700,16,1,Gal,d18:1,16:1
-9,0,3700,16,1,Gal,d18:1,16:1
-8.8,0,3700,16,1,Gal,d18:1,16:1
-8.6,0,3700,16,1,Gal,d18:1,16:1
-8.4,0,3700,16,1,Gal,d18:1,16:1
-8.2,0,3700,16,1,Gal,d18:1,16:1
-8,0,3700,16,1,Gal,d18:1,16:1
-7.8,0,3700,16,1,Gal,d18:1,16:1
-7.6,0,3700,16,1,Gal,d18:1,16:1
-7.4,0,3700,16,1,Gal,d18:1,16:1
-7.2,0,3700,16,1,Gal,d18:1,16:1
-7,0,3700,16,1,Gal,d18:1,16:1
-6.8,0,3700,16,1,Gal,d18:1,16:1
-6.6,0,3700,16,1,Gal,d18:1,16:1
-6.4,0,3700,16,1,Gal,d18:1,16:1
-6.2,0,3700,16,1,Gal,d18:1,16:1
-6,0,3700,16,1,Gal,d18:1,16:1
-5.8,0,3700,16,1,Gal,d18:1,16:1
-5.6,0,3700,16,1,Gal,d18:1,16:1
-5.4,0,3700,16,1,Gal,d18:1,16:1
-5.2,20,3700,16,1,Gal,d18:1,16:1
-5,0,3700,16,1,Gal,d18:1,16:1
-4.8,0,3700,16,1,Gal,d18:1,16:1
-4.6,0,3700,16,1,Gal,d18:1,16:1
-4.4,80,3700,16,1,Gal,d18:1,16:1
-4.2,0,3700,16,1,Gal,d18:1,16:1
-4,0,3700,16,1,Gal,d18:1,16:1
-3.8,0,3700,16,1,Gal,d18:1,16:1
-3.6,0,3700,16,1,Gal,d18:1,16:1
-3.4,40,3700,16,1,Gal,d18:1,16:1
-3.2,0,3700,16,1,Gal,d18:1,16:1
-3,0,3700,16,1,Gal,d18:1,16:1
-2.8,40,3700,16,1,Gal,d18:1,16:1
-2.6,0,3700,16,1,Gal,d18:1,16:1
-2.4,60,3700,16,1,Gal,d18:1,16:1
-2.2,160,3700,16,1,Gal,d18:1,16:1
-2,540,3700,16,1,Gal,d18:1,16:1
-1.8,2460,3700,16,1,Gal,d18:1,16:1
-1.6,7820,3700,16,1,Gal,d18:1,16:1
-1.4,12760,3700,16,1,Gal,d18:1,16:1
-1.2,17220,3700,16,1,Gal,d18:1,16:1
-1,16040,3700,16,1,Gal,d18:1,16:1
-0.8,12360,3700,16,1,Gal,d18:1,16:1
-0.6,8160,3700,16,1,Gal,d18:1,16:1
-0.4,6500,3700,16,1,Gal,d18:1,16:1
-0.2,3260,3700,16,1,Gal,d18:1,16:1
0,2700,3700,16,1,Gal,d18:1,16:1
0.2,2120,3700,16,1,Gal,d18:1,16:1
0.4,2160,3700,16,1,Gal,d18:1,16:1
0.6,1380,3700,16,1,Gal,d18:1,16:1
0.8,1100,3700,16,1,Gal,d18:1,16:1
1,380,3700,16,1,Gal,d18:1,16:1
1.2,220,3700,16,1,Gal,d18:1,16:1
1.4,80,3700,16,1,Gal,d18:1,16:1
1.6,0,3700,16,1,Gal,d18:1,16:1
1.8,0,3700,16,1,Gal,d18:1,16:1
2,0,3700,16,1,Gal,d18:1,16:1
2.2,0,3700,16,1,Gal,d18:1,16:1
