COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
-10,0,0,14,0,Glc,d18:1,14:0
-9.8,0,0,14,0,Glc,d18:1,14:0
-9.6,0,0,14,0,Glc,d18:1,14:0
-9.4,0,0,14,0,Glc,d18:1,14:0
-9.2,0,0,14,0,Glc,d18:1,14:0
-9,0,0,14,0,Glc,d18:1,14:0
-8.8,0,0,14,0,Glc,d18:1,14:0
-8.6,0,0,14,0,Glc,d18:1,14:0
-8.4,0,0,14,0,Glc,d18:1,14:0
-8.2,0,0,14,0,Glc,d18:1,14:0
-8,0,0,14,0,Glc,d18:1,14:0
-7.8,0,0,14,0,Glc,d18:1,14:0
-7.6,0,0,14,0,Glc,d18:1,14:0
-7.4,0,0,14,0,Glc,d18:1,14:0
-7.2,0,0,14,0,Glc,d18:1,14:0
-7,0,0,14,0,Glc,d18:1,14:0
-6.8,0,0,14,0,Glc,d18:1,14:0
-6.6,0,0,14,0,Glc,d18:1,14:0
-6.4,0,0,14,0,Glc,d18:1,14:0
-6.2,0,0,14,0,Glc,d18:1,14:0
-6,0,0,14,0,Glc,d18:1,14:0
-5.8,0,0,14,0,Glc,d18:1,14:0
-5.6,0,0,14,0,Glc,d18:1,14:0
-5.4,0,0,14,0,Glc,d18:1,14:0
-5.2,0,0,14,0,Glc,d18:1,14:0
-5,0,0,14,0,Glc,d18:1,14:0
-4.8,0,0,14,0,Glc,d18:1,14:0
-4.6,0,0,14,0,Glc,d18:1,14:0
-4.4,0,0,14,0,Glc,d18:1,14:0
-4.2,0,0,14,0,Glc,d18:1,14:0
-4,0,0,14,0,Glc,d18:1,14:0
-3.8,0,0,14,0,Glc,d18:1,14:0
-3.6,0,0,14,0,Glc,d18:1,14:0
-3.4,0,0,14,0,Glc,d18:1,14:0
-3.2,0,0,14,0,Glc,d18:1,14:0
-3,0,0,14,0,Glc,d18:1,14:0
-2.8,0,0,14,0,Glc,d18:1,14:0
-2.6,0,0,14,0,Glc,d18:1,14:0
-2.4,0,0,14,0,Glc,d18:1,14:0
-2.2,0,0,14,0,Glc,d18:1,14:0
-2,0,0,14,0,Glc,d18:1,14:0
-1.8,0,0,14,0,Glc,d18:1,14:0
-1.6,0,0,14,0,Glc,d18:1,14:0
-1.4,40,0,14,0,Glc,d18:1,14:0
-1.2,160,0,14,0,Glc,d18:1,14:0
-1,780,0,14,0,Glc,d18:1,14:0
-0.8,1040,0,14,0,Glc,d18:1,14:0
-0.6,2300,0,14,0,Glc,d18:1,14:0
-0.4,2080,0,14,0,Glc,d18:1,14:0
-0.2,1660,0,14,0,Glc,d18:1,14:0
0,1600,0,14,0,Glc,d18:1,14:0
0.2,1140,0,14,0,Glc,d18:1,14:0
0.4,960,0,14,0,Glc,d18:1,14:0
0.6,600,0,14,0,Glc,d18:1,14:0
0.8,400,0,14,0,Glc,d18:1,14:0
1,400,0,14,0,Glc,d18:1,14:0
1.2,0,0,14,0,Glc,d18:1,14:0
1.4,0,0,14,0,Glc,d18:1,14:0
1.6,0,0,14,0,Glc,d18:1,14:0
1.8,0,0,14,0,Glc,d18:1,14:0
2,0,0,14,0,Glc,d18:1,14:0
2.2,0,0,14,0,Glc,d18:1,14:0
2.4,0,0,14,0,Glc,d18:1,14:0
2.6,0,0,14,0,Glc,d18:1,14:0
2.8,0,0,14,0,Glc,d18:1,14:0
3,0,0,14,0,Glc,d18:1,14:0
3.2,0,0,14,0,Glc,d18:1,14:0
3.4,0,0,14,0,Glc,d18:1,14:0
3.6,0,0,14,0,Glc,d18:1,14:0
3.8,0,0,14,0,Glc,d18:1,14:0
4,0,0,14,0,Glc,d18:1,14:0
4.2,0,0,14,0,Glc,d18:1,14:0
4.4,0,0,14,0,Glc,d18:1,14:0
4.6,0,0,14,0,Glc,d18:1,14:0
4.8,0,0,14,0,Glc,d18:1,14:0
5,0,0,14,0,Glc,d18:1,14:0
5.2,0,0,14,0,Glc,d18:1,14:0
5.4,0,0,14,0,Glc,d18:1,14:0
5.6,0,0,14,0,Glc,d18:1,14:0
5.8,0,0,14,0,Glc,d18:1,14:0
6,0,0,14,0,Glc,d18:1,14:0
6.2,0,0,14,0,Glc,d18:1,14:0
6.4,0,0,14,0,Glc,d18:1,14:0
6.6,0,0,14,0,Glc,d18:1,14:0
6.8,0,0,14,0,Glc,d18:1,14:0
7,0,0,14,0,Glc,d18:1,14:0
7.2,0,0,14,0,Glc,d18:1,14:0
7.4,0,0,14,0,Glc,d18:1,14:0
7.6,0,0,14,0,Glc,d18:1,14:0
7.8,0,0,14,0,Glc,d18:1,14:0
8,0,0,14,0,Glc,d18:1,14:0
8.2,0,0,14,0,Glc,d18:1,14:0
8.4,0,0,14,0,Glc,d18:1,14:0
8.6,0,0,14,0,Glc,d18:1,14:0
8.8,0,0,14,0,Glc,d18:1,14:0
9,0,0,14,0,Glc,d18:1,14:0
9.2,0,0,14,0,Glc,d18:1,14:0
9.4,0,0,14,0,Glc,d18:1,14:0
9.6,0,0,14,0,Glc,d18:1,14:0
9.8,0,0,14,0,Glc,d18:1,14:0
10,0,0,14,0,Glc,d18:1,14:0
-10,0,100,14,0,Glc,d18:1,14:0
-9.8,0,100,14,0,Glc,d18:1,14:0
-9.6,0,100,14,0,Glc,d18:1,14:0
-9.4,0,100,14,0,Glc,d18:1,14:0
-9.2,0,100,14,0,Glc,d18:1,14:0
-9,0,100,14,0,Glc,d18:1,14:0
-8.8,0,100,14,0,Glc,d18:1,14:0
-8.6,0,100,14,0,Glc,d18:1,14:0
-8.4,0,100,14,0,Glc,d18:1,14:0
-8.2,0,100,14,0,Glc,d18:1,14:0
-8,0,100,14,0,Glc,d18:1,14:0
-7.8,0,100,14,0,Glc,d18:1,14:0
-7.6,0,100,14,0,Glc,d18:1,14:0
-7.4,0,100,14,0,Glc,d18:1,14:0
-7.2,0,100,14,0,Glc,d18:1,14:0
-7,0,100,14,0,Glc,d18:1,14:0
-6.8,0,100,14,0,Glc,d18:1,14:0
-6.6,0,100,14,0,Glc,d18:1,14:0
-6.4,0,100,14,0,Glc,d18:1,14:0
-6.2,0,100,14,0,Glc,d18:1,14:0
-6,0,100,14,0,Glc,d18:1,14:0
-5.8,0,100,14,0,Glc,d18:1,14:0
-5.6,0,100,14,0,Glc,d18:1,14:0
-5.4,0,100,14,0,Glc,d18:1,14:0
-5.2,0,100,14,0,Glc,d18:1,14:0
-5,0,100,14,0,Glc,d18:1,14:0
-4.8,0,100,14,0,Glc,d18:1,14:0
-4.6,0,100,14,0,Glc,d18:1,14:0
-4.4,0,100,14,0,Glc,d18:1,14:0
-4.2,0,100,14,0,Glc,d18:1,14:0
-4,0,100,14,0,Glc,d18:1,14:0
-3.8,0,100,14,0,Glc,d18:1,14:0
-3.6,0,100,14,0,Glc,d18:1,14:0
-3.4,0,100,14,0,Glc,d18:1,14:0
-3.2,0,100,14,0,Glc,d18:1,14:0
-3,0,100,14,0,Glc,d18:1,14:0
-2.8,0,100,14,0,Glc,d18:1,14:0
-2.6,0,100,14,0,Glc,d18:1,14:0
-2.4,0,100,14,0,Glc,d18:1,14:0
-2.2,0,100,14,0,Glc,d18:1,14:0
-2,0,100,14,0,Glc,d18:1,14:0
-1.8,0,100,14,0,Glc,d18:1,14:0
-1.6,0,100,14,0,Glc,d18:1,14:0
-1.4,0,100,14,0,Glc,d18:1,14:0
-1.2,180,100,14,0,Glc,d18:1,14:0
-1,800,100,14,0,Glc,d18:1,14:0
-0.8,1500,100,14,0,Glc,d18:1,14:0
-0.6,2060,100,14,0,Glc,d18:1,14:0
-0.4,1940,100,14,0,Glc,d18:1,14:0
-0.2,2120,100,14,0,Glc,d18:1,14:0
0,1160,100,14,0,Glc,d18:1,14:0
0.2,1220,100,14,0,Glc,d18:1,14:0
0.4,920,100,14,0,Glc,d18:1,14:0
0.6,880,100,14,0,Glc,d18:1,14:0
0.8,640,100,14,0,Glc,d18:1,14:0
1,300,100,14,0,Glc,d18:1,14:0
1.2,60,100,14,0,Glc,d18:1,14:0
1.4,0,100,14,0,Glc,d18:1,14:0
1.6,0,100,14,0,Glc,d18:1,14:0
1.8,0,100,14,0,Glc,d18:1,14:0
2,0,100,14,0,Glc,d18:1,14:0
2.2,0,100,14,0,Glc,d18:1,14:0
2.4,0,100,14,0,Glc,d18:1,14:0
2.6,0,100,14,0,Glc,d18:1,14:0
2.8,0,100,14,0,Glc,d18:1,14:0
3,0,100,14,0,Glc,d18:1,14:0
3.2,0,100,14,0,Glc,d18:1,14:0
3.4,0,100,14,0,Glc,d18:1,14:0
3.6,0,100,14,0,Glc,d18:1,14:0
3.8,0,100,14,0,Glc,d18:1,14:0
4,0,100,14,0,Glc,d18:1,14:0
4.2,0,100,14,0,Glc,d18:1,14:0
4.4,0,100,14,0,Glc,d18:1,14:0
4.6,0,100,14,0,Glc,d18:1,14:0
4.8,0,100,14,0,Glc,d18:1,14:0
5,0,100,14,0,Glc,d18:1,14:0
5.2,0,100,14,0,Glc,d18:1,14:0
5.4,0,100,14,0,Glc,d18:1,14:0
5.6,0,100,14,0,Glc,d18:1,14:0
5.8,0,100,14,0,Glc,d18:1,14:0
6,0,100,14,0,Glc,d18:1,14:0
6.2,0,100,14,0,Glc,d18:1,14:0
6.4,0,100,14,0,Glc,d18:1,14:0
6.6,0,100,14,0,Glc,d18:1,14:0
6.8,0,100,14,0,Glc,d18:1,14:0
7,0,100,14,0,Glc,d18:1,14:0
7.2,0,100,14,0,Glc,d18:1,14:0
7.4,0,100,14,0,Glc,d18:1,14:0
7.6,0,100,14,0,Glc,d18:1,14:0
7.8,0,100,14,0,Glc,d18:1,14:0
8,0,100,14,0,Glc,d18:1,14:0
8.2,0,100,14,0,Glc,d18:1,14:0
8.4,0,100,14,0,Glc,d18:1,14:0
8.6,0,100,14,0,Glc,d18:1,14:0
8.8,0,100,14,0,Glc,d18:1,14:0
9,0,100,14,0,Glc,d18:1,14:0
9.2,0,100,14,0,Glc,d18:1,14:0
9.4,0,100,14,0,Glc,d18:1,14:0
9.6,0,100,14,0,Glc,d18:1,14:0
9.8,0,100,14,0,Glc,d18:1,14:0
10,0,100,14,0,Glc,d18:1,14:0
-10,0,200,14,0,Glc,d18:1,14:0
-9.8,0,200,14,0,Glc,d18:1,14:0
-9.6,0,200,14,0,Glc,d18:1,14:0
-9.4,0,200,14,0,Glc,d18:1,14:0
-9.2,0,200,14,0,Glc,d18:1,14:0
-9,0,200,14,0,Glc,d18:1,14:0
-8.8,0,200,14,0,Glc,d18:1,14:0
-8.6,0,200,14,0,Glc,d18:1,14:0
-8.4,0,200,14,0,Glc,d18:1,14:0
-8.2,0,200,14,0,Glc,d18:1,14:0
-8,0,200,14,0,Glc,d18:1,14:0
-7.8,0,200,14,0,Glc,d18:1,14:0
-7.6,0,200,14,0,Glc,d18:1,14:0
-7.4,0,200,14,0,Glc,d18:1,14:0
-7.2,0,200,14,0,Glc,d18:1,14:0
-7,0,200,14,0,Glc,d18:1,14:0
-6.8,0,200,14,0,Glc,d18:1,14:0
-6.6,0,200,14,0,Glc,d18:1,14:0
-6.4,0,200,14,0,Glc,d18:1,14:0
-6.2,0,200,14,0,Glc,d18:1,14:0
-6,0,200,14,0,Glc,d18:1,14:0
-5.8,0,200,14,0,Glc,d18:1,14:0
-5.6,0,200,14,0,Glc,d18:1,14:0
-5.4,0,200,14,0,Glc,d18:1,14:0
-5.2,0,200,14,0,Glc,d18:1,14:0
-5,0,200,14,0,Glc,d18:1,14:0
-4.8,0,200,14,0,Glc,d18:1,14:0
-4.6,0,200,14,0,Glc,d18:1,14:0
-4.4,0,200,14,0,Glc,d18:1,14:0
-4.2,0,200,14,0,Glc,d18:1,14:0
-4,0,200,14,0,Glc,d18:1,14:0
-3.8,0,200,14,0,Glc,d18:1,14:0
-3.6,0,200,14,0,Glc,d18:1,14:0
-3.4,0,200,14,0,Glc,d18:1,14:0
-3.2,0,200,14,0,Glc,d18:1,14:0
-3,0,200,14,0,Glc,d18:1,14:0
-2.8,0,200,14,0,Glc,d18:1,14:0
-2.6,0,200,14,0,Glc,d18:1,14:0
-2.4,0,200,14,0,Glc,d18:1,14:0
-2.2,0,200,14,0,Glc,d18:1,14:0
-2,0,200,14,0,Glc,d18:1,14:0
-1.8,0,200,14,0,Glc,d18:1,14:0
-1.6,0,200,14,0,Glc,d18:1,14:0
-1.4,60,200,14,0,Glc,d18:1,14:0
-1.2,180,200,14,0,Glc,d18:1,14:0
-1,900,200,14,0,Glc,d18:1,14:0
-0.8,1660,200,14,0,Glc,d18:1,14:0
-0.6,2580,200,14,0,Glc,d18:1,14:0
-0.4,2540,200,14,0,Glc,d18:1,14:0
-0.2,2360,200,14,0,Glc,d18:1,14:0
0,1980,200,14,0,Glc,d18:1,14:0
0.2,1040,200,14,0,Glc,d18:1,14:0
0.4,1180,200,14,0,Glc,d18:1,14:0
0.6,760,200,14,0,Glc,d18:1,14:0
0.8,500,200,14,0,Glc,d18:1,14:0
1,180,200,14,0,Glc,d18:1,14:0
1.2,180,200,14,0,Glc,d18:1,14:0
1.4,40,200,14,0,Glc,d18:1,14:0
1.6,0,200,14,0,Glc,d18:1,14:0
1.8,0,200,14,0,Glc,d18:1,14:0
2,0,200,14,0,Glc,d18:1,14:0
2.2,0,200,14,0,Glc,d18:1,14:0
2.4,0,200,14,0,Glc,d18:1,14:0
2.6,0,200,14,0,Glc,d18:1,14:0
2.8,0,200,14,0,Glc,d18:1,14:0
3,0,200,14,0,Glc,d18:1,14:0
3.2,0,200,14,0,Glc,d18:1,14:0
3.4,0,200,14,0,Glc,d18:1,14:0
3.6,0,200,14,0,Glc,d18:1,14:0
3.8,0,200,14,0,Glc,d18:1,14:0
4,0,200,14,0,Glc,d18:1,14:0
4.2,0,200,14,0,Glc,d18:1,14:0
4.4,0,200,14,0,Glc,d18:1,14:0
4.6,0,200,14,0,Glc,d18:1,14:0
4.8,0,200,14,0,Glc,d18:1,14:0
5,0,200,14,0,Glc,d18:1,14:0
5.2,0,200,14,0,Glc,d18:1,14:0
5.4,0,200,14,0,Glc,d18:1,14:0
5.6,0,200,14,0,Glc,d18:1,14:0
5.8,0,200,14,0,Glc,d18:1,14:0
6,0,200,14,0,Glc,d18:1,14:0
6.2,0,200,14,0,Glc,d18:1,14:0
6.4,0,200,14,0,Glc,d18:1,14:0
6.6,0,200,14,0,Glc,d18:1,14:0
6.8,0,200,14,0,Glc,d18:1,14:0
7,0,200,14,0,Glc,d18:1,14:0
7.2,0,200,14,0,Glc,d18:1,14:0
7.4,0,200,14,0,Glc,d18:1,14:0
7.6,0,200,14,0,Glc,d18:1,14:0
7.8,0,200,14,0,Glc,d18:1,14:0
8,0,200,14,0,Glc,d18:1,14:0
8.2,0,200,14,0,Glc,d18:1,14:0
8.4,0,200,14,0,Glc,d18:1,14:0
8.6,0,200,14,0,Glc,d18:1,14:0
8.8,0,200,14,0,Glc,d18:1,14:0
9,0,200,14,0,Glc,d18:1,14:0
9.2,0,200,14,0,Glc,d18:1,14:0
9.4,0,200,14,0,Glc,d18:1,14:0
9.6,0,200,14,0,Glc,d18:1,14:0
9.8,0,200,14,0,Glc,d18:1,14:0
10,0,200,14,0,Glc,d18:1,14:0
-10,0,300,14,0,Glc,d18:1,14:0
-9.8,0,300,14,0,Glc,d18:1,14:0
-9.6,0,300,14,0,Glc,d18:1,14:0
-9.4,0,300,14,0,Glc,d18:1,14:0
-9.2,0,300,14,0,Glc,d18:1,14:0
-9,0,300,14,0,Glc,d18:1,14:0
-8.8,0,300,14,0,Glc,d18:1,14:0
-8.6,0,300,14,0,Glc,d18:1,14:0
-8.4,0,300,14,0,Glc,d18:1,14:0
-8.2,0,300,14,0,Glc,d18:1,14:0
-8,0,300,14,0,Glc,d18:1,14:0
-7.8,0,300,14,0,Glc,d18:1,14:0
-7.6,0,300,14,0,Glc,d18:1,14:0
-7.4,0,300,14,0,Glc,d18:1,14:0
-7.2,0,300,14,0,Glc,d18:1,14:0
-7,0,300,14,0,Glc,d18:1,14:0
-6.8,0,300,14,0,Glc,d18:1,14:0
-6.6,0,300,14,0,Glc,d18:1,14:0
-6.4,0,300,14,0,Glc,d18:1,14:0
-6.2,0,300,14,0,Glc,d18:1,14:0
-6,0,300,14,0,Glc,d18:1,14:0
-5.8,0,300,14,0,Glc,d18:1,14:0
-5.6,0,300,14,0,Glc,d18:1,14:0
-5.4,0,300,14,0,Glc,d18:1,14:0
-5.2,0,300,14,0,Glc,d18:1,14:0
-5,0,300,14,0,Glc,d18:1,14:0
-4.8,0,300,14,0,Glc,d18:1,14:0
-4.6,0,300,14,0,Glc,d18:1,14:0
-4.4,0,300,14,0,Glc,d18:1,14:0
-4.2,0,300,14,0,Glc,d18:1,14:0
-4,0,300,14,0,Glc,d18:1,14:0
-3.8,0,300,14,0,Glc,d18:1,14:0
-3.6,0,300,14,0,Glc,d18:1,14:0
-3.4,0,300,14,0,Glc,d18:1,14:0
-3.2,0,300,14,0,Glc,d18:1,14:0
-3,0,300,14,0,Glc,d18:1,14:0
-2.8,0,300,14,0,Glc,d18:1,14:0
-2.6,0,300,14,0,Glc,d18:1,14:0
-2.4,0,300,14,0,Glc,d18:1,14:0
-2.2,0,300,14,0,Glc,d18:1,14:0
-2,0,300,14,0,Glc,d18:1,14:0
-1.8,0,300,14,0,Glc,d18:1,14:0
-1.6,0,300,14,0,Glc,d18:1,14:0
-1.4,40,300,14,0,Glc,d18:1,14:0
-1.2,100,300,14,0,Glc,d18:1,14:0
-1,700,300,14,0,Glc,d18:1,14:0
-0.8,1420,300,14,0,Glc,d18:1,14:0
-0.6,1480,300,14,0,Glc,d18:1,14:0
-0.4,2560,300,14,0,Glc,d18:1,14:0
-0.2,1700,300,14,0,Glc,d18:1,14:0
0,1460,300,14,0,Glc,d18:1,14:0
0.2,1300,300,14,0,Glc,d18:1,14:0
0.4,1320,300,14,0,Glc,d18:1,14:0
0.6,720,300,14,0,Glc,d18:1,14:0
0.8,880,300,14,0,Glc,d18:1,14:0
1,500,300,14,0,Glc,d18:1,14:0
1.2,0,300,14,0,Glc,d18:1,14:0
1.4,0,300,14,0,Glc,d18:1,14:0
1.6,0,300,14,0,Glc,d18:1,14:0
1.8,0,300,14,0,Glc,d18:1,14:0
2,0,300,14,0,Glc,d18:1,14:0
2.2,0,300,14,0,Glc,d18:1,14:0
2.4,0,300,14,0,Glc,d18:1,14:0
2.6,0,300,14,0,Glc,d18:1,14:0
2.8,0,300,14,0,Glc,d18:1,14:0
3,0,300,14,0,Glc,d18:1,14:0
3.2,0,300,14,0,Glc,d18:1,14:0
3.4,0,300,14,0,Glc,d18:1,14:0
3.6,0,300,14,0,Glc,d18:1,14:0
3.8,0,300,14,0,Glc,d18:1,14:0
4,0,300,14,0,Glc,d18:1,14:0
4.2,0,300,14,0,Glc,d18:1,14:0
4.4,0,300,14,0,Glc,d18:1,14:0
4.6,0,300,14,0,Glc,d18:1,14:0
4.8,0,300,14,0,Glc,d18:1,14:0
5,0,300,14,0,Glc,d18:1,14:0
5.2,0,300,14,0,Glc,d18:1,14:0
5.4,0,300,14,0,Glc,d18:1,14:0
5.6,0,300,14,0,Glc,d18:1,14:0
5.8,0,300,14,0,Glc,d18:1,14:0
6,0,300,14,0,Glc,d18:1,14:0
6.2,0,300,14,0,Glc,d18:1,14:0
6.4,0,300,14,0,Glc,d18:1,14:0
6.6,0,300,14,0,Glc,d18:1,14:0
6.8,0,300,14,0,Glc,d18:1,14:0
7,0,300,14,0,Glc,d18:1,14:0
7.2,0,300,14,0,Glc,d18:1,14:0
7.4,0,300,14,0,Glc,d18:1,14:0
7.6,0,300,14,0,Glc,d18:1,14:0
7.8,0,300,14,0,Glc,d18:1,14:0
8,0,300,14,0,Glc,d18:1,14:0
8.2,0,300,14,0,Glc,d18:1,14:0
8.4,0,300,14,0,Glc,d18:1,14:0
8.6,0,300,14,0,Glc,d18:1,14:0
8.8,0,300,14,0,Glc,d18:1,14:0
9,0,300,14,0,Glc,d18:1,14:0
9.2,0,300,14,0,Glc,d18:1,14:0
9.4,0,300,14,0,Glc,d18:1,14:0
9.6,0,300,14,0,Glc,d18:1,14:0
9.8,0,300,14,0,Glc,d18:1,14:0
10,0,300,14,0,Glc,d18:1,14:0
-10,0,400,14,0,Glc,d18:1,14:0
-9.8,0,400,14,0,Glc,d18:1,14:0
-9.6,0,400,14,0,Glc,d18:1,14:0
-9.4,0,400,14,0,Glc,d18:1,14:0
-9.2,0,400,14,0,Glc,d18:1,14:0
-9,0,400,14,0,Glc,d18:1,14:0
-8.8,0,400,14,0,Glc,d18:1,14:0
-8.6,0,400,14,0,Glc,d18:1,14:0
-8.4,0,400,14,0,Glc,d18:1,14:0
-8.2,0,400,14,0,Glc,d18:1,14:0
-8,0,400,14,0,Glc,d18:1,14:0
-7.8,0,400,14,0,Glc,d18:1,14:0
-7.6,0,400,14,0,Glc,d18:1,14:0
-7.4,0,400,14,0,Glc,d18:1,14:0
-7.2,0,400,14,0,Glc,d18:1,14:0
-7,0,400,14,0,Glc,d18:1,14:0
-6.8,0,400,14,0,Glc,d18:1,14:0
-6.6,0,400,14,0,Glc,d18:1,14:0
-6.4,0,400,14,0,Glc,d18:1,14:0
-6.2,0,400,14,0,Glc,d18:1,14:0
-6,0,400,14,0,Glc,d18:1,14:0
-5.8,0,400,14,0,Glc,d18:1,14:0
-5.6,0,400,14,0,Glc,d18:1,14:0
-5.4,0,400,14,0,Glc,d18:1,14:0
-5.2,0,400,14,0,Glc,d18:1,14:0
-5,0,400,14,0,Glc,d18:1,14:0
-4.8,0,400,14,0,Glc,d18:1,14:0
-4.6,0,400,14,0,Glc,d18:1,14:0
-4.4,0,400,14,0,Glc,d18:1,14:0
-4.2,0,400,14,0,Glc,d18:1,14:0
-4,0,400,14,0,Glc,d18:1,14:0
-3.8,0,400,14,0,Glc,d18:1,14:0
-3.6,0,400,14,0,Glc,d18:1,14:0
-3.4,0,400,14,0,Glc,d18:1,14:0
-3.2,0,400,14,0,Glc,d18:1,14:0
-3,0,400,14,0,Glc,d18:1,14:0
-2.8,0,400,14,0,Glc,d18:1,14:0
-2.6,0,400,14,0,Glc,d18:1,14:0
-2.4,0,400,14,0,Glc,d18:1,14:0
-2.2,0,400,14,0,Glc,d18:1,14:0
-2,0,400,14,0,Glc,d18:1,14:0
-1.8,0,400,14,0,Glc,d18:1,14:0
-1.6,0,400,14,0,Glc,d18:1,14:0
-1.4,60,400,14,0,Glc,d18:1,14:0
-1.2,220,400,14,0,Glc,d18:1,14:0
-1,1260,400,14,0,Glc,d18:1,14:0
-0.8,1440,400,14,0,Glc,d18:1,14:0
-0.6,1600,400,14,0,Glc,d18:1,14:0
-0.4,2540,400,14,0,Glc,d18:1,14:0
-0.2,2320,400,14,0,Glc,d18:1,14:0
0,1660,400,14,0,Glc,d18:1,14:0
0.2,960,400,14,0,Glc,d18:1,14:0
0.4,840,400,14,0,Glc,d18:1,14:0
0.6,860,400,14,0,Glc,d18:1,14:0
0.8,840,400,14,0,Glc,d18:1,14:0
1,380,400,14,0,Glc,d18:1,14:0
1.2,20,400,14,0,Glc,d18:1,14:0
1.4,0,400,14,0,Glc,d18:1,14:0
1.6,0,400,14,0,Glc,d18:1,14:0
1.8,0,400,14,0,Glc,d18:1,14:0
2,0,400,14,0,Glc,d18:1,14:0
2.2,0,400,14,0,Glc,d18:1,14:0
2.4,0,400,14,0,Glc,d18:1,14:0
2.6,0,400,14,0,Glc,d18:1,14:0
2.8,0,400,14,0,Glc,d18:1,14:0
3,0,400,14,0,Glc,d18:1,14:0
3.2,0,400,14,0,Glc,d18:1,14:0
3.4,0,400,14,0,Glc,d18:1,14:0
3.6,0,400,14,0,Glc,d18:1,14:0
3.8,0,400,14,0,Glc,d18:1,14:0
4,0,400,14,0,Glc,d18:1,14:0
4.2,0,400,14,0,Glc,d18:1,14:0
4.4,0,400,14,0,Glc,d18:1,14:0
4.6,0,400,14,0,Glc,d18:1,14:0
4.8,0,400,14,0,Glc,d18:1,14:0
5,0,400,14,0,Glc,d18:1,14:0
5.2,0,400,14,0,Glc,d18:1,14:0
5.4,0,400,14,0,Glc,d18:1,14:0
5.6,0,400,14,0,Glc,d18:1,14:0
5.8,0,400,14,0,Glc,d18:1,14:0
6,0,400,14,0,Glc,d18:1,14:0
6.2,0,400,14,0,Glc,d18:1,14:0
6.4,0,400,14,0,Glc,d18:1,14:0
6.6,0,400,14,0,Glc,d18:1,14:0
6.8,0,400,14,0,Glc,d18:1,14:0
7,0,400,14,0,Glc,d18:1,14:0
7.2,0,400,14,0,Glc,d18:1,14:0
7.4,0,400,14,0,Glc,d18:1,14:0
7.6,0,400,14,0,Glc,d18:1,14:0
7.8,0,400,14,0,Glc,d18:1,14:0
8,0,400,14,0,Glc,d18:1,14:0
8.2,0,400,14,0,Glc,d18:1,14:0
8.4,0,400,14,0,Glc,d18:1,14:0
8.6,0,400,14,0,Glc,d18:1,14:0
8.8,0,400,14,0,Glc,d18:1,14:0
9,0,400,14,0,Glc,d18:1,14:0
9.2,0,400,14,0,Glc,d18:1,14:0
9.4,0,400,14,0,Glc,d18:1,14:0
9.6,0,400,14,0,Glc,d18:1,14:0
9.8,0,400,14,0,Glc,d18:1,14:0
10,0,400,14,0,Glc,d18:1,14:0
-10,0,500,14,0,Glc,d18:1,14:0
-9.8,0,500,14,0,Glc,d18:1,14:0
-9.6,0,500,14,0,Glc,d18:1,14:0
-9.4,0,500,14,0,Glc,d18:1,14:0
-9.2,0,500,14,0,Glc,d18:1,14:0
-9,0,500,14,0,Glc,d18:1,14:0
-8.8,0,500,14,0,Glc,d18:1,14:0
-8.6,0,500,14,0,Glc,d18:1,14:0
-8.4,0,500,14,0,Glc,d18:1,14:0
-8.2,0,500,14,0,Glc,d18:1,14:0
-8,0,500,14,0,Glc,d18:1,14:0
-7.8,0,500,14,0,Glc,d18:1,14:0
-7.6,0,500,14,0,Glc,d18:1,14:0
-7.4,0,500,14,0,Glc,d18:1,14:0
-7.2,0,500,14,0,Glc,d18:1,14:0
-7,0,500,14,0,Glc,d18:1,14:0
-6.8,0,500,14,0,Glc,d18:1,14:0
-6.6,0,500,14,0,Glc,d18:1,14:0
-6.4,0,500,14,0,Glc,d18:1,14:0
-6.2,0,500,14,0,Glc,d18:1,14:0
-6,0,500,14,0,Glc,d18:1,14:0
-5.8,0,500,14,0,Glc,d18:1,14:0
-5.6,0,500,14,0,Glc,d18:1,14:0
-5.4,0,500,14,0,Glc,d18:1,14:0
-5.2,0,500,14,0,Glc,d18:1,14:0
-5,0,500,14,0,Glc,d18:1,14:0
-4.8,0,500,14,0,Glc,d18:1,14:0
-4.6,0,500,14,0,Glc,d18:1,14:0
-4.4,0,500,14,0,Glc,d18:1,14:0
-4.2,0,500,14,0,Glc,d18:1,14:0
-4,0,500,14,0,Glc,d18:1,14:0
-3.8,0,500,14,0,Glc,d18:1,14:0
-3.6,0,500,14,0,Glc,d18:1,14:0
-3.4,0,500,14,0,Glc,d18:1,14:0
-3.2,0,500,14,0,Glc,d18:1,14:0
-3,0,500,14,0,Glc,d18:1,14:0
-2.8,0,500,14,0,Glc,d18:1,14:0
-2.6,0,500,14,0,Glc,d18:1,14:0
-2.4,0,500,14,0,Glc,d18:1,14:0
-2.2,0,500,14,0,Glc,d18:1,14:0
-2,0,500,14,0,Glc,d18:1,14:0
-1.8,0,500,14,0,Glc,d18:1,14:0
-1.6,0,500,14,0,Glc,d18:1,14:0
-1.4,20,500,14,0,Glc,d18:1,14:0
-1.2,300,500,14,0,Glc,d18:1,14:0
-1,900,500,14,0,Glc,d18:1,14:0
-0.8,1360,500,14,0,Glc,d18:1,14:0
-0.6,2540,500,14,0,Glc,d18:1,14:0
